Dataset	Id	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	FScore	MolFile	Family	Structure
MSV000078982	62	REG_fdr0_spectra/MSV000078982.mgf	62	62	2367	Puwainaphycin_C_Puwainaphycin_C	10	1.5e-09	1226.67	614.347	213.525	M+2H	2	8.823908740944319	combined_db/mol_dir/JVD24-I.mol	190	cyclic
MSV000078982	63	REG_fdr0_spectra/MSV000078982.mgf	63	63	2367	Puwainaphycin_C_Puwainaphycin_C	9	1.1000000000000001e-08	1226.67	614.347	214.822	M+2H	2	7.958607314841775	combined_db/mol_dir/JVD24-I.mol	190	cyclic
MSV000078982	66	REG_fdr0_spectra/MSV000078982.mgf	66	66	5999	Puwainaphycin_A_Puwainaphycin_A	21	7.099999999999999e-26	1234.72	1235.74	192.03799999999998	M+H	1	25.148741651280925	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	64	REG_fdr0_spectra/MSV000078982.mgf	64	64	5999	Puwainaphycin_A_Puwainaphycin_A	23	2.1e-24	1234.72	1235.74	193.33700000000002	M+H	1	23.67778070526608	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	65	REG_fdr0_spectra/MSV000078982.mgf	65	65	5999	Puwainaphycin_A_Puwainaphycin_A	21	3.6e-24	1234.72	1235.74	194.665	M+H	1	23.443697499232712	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	67	REG_fdr0_spectra/MSV000078982.mgf	67	67	5999	Puwainaphycin_A_Puwainaphycin_A	21	6e-23	1234.72	1235.74	197.197	M+H	1	22.221848749616356	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	68	REG_fdr0_spectra/MSV000078982.mgf	68	68	5999	Puwainaphycin_A_Puwainaphycin_A	20	3.2e-22	1234.72	1235.74	195.94299999999998	M+H	1	21.494850021680094	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	70	REG_fdr0_spectra/MSV000078982.mgf	70	70	5999	Puwainaphycin_A_Puwainaphycin_A	14	2e-14	1234.72	618.372	196.237	M+2H	2	13.698970004336019	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	71	REG_fdr0_spectra/MSV000078982.mgf	71	71	5999	Puwainaphycin_A_Puwainaphycin_A	13	6.3e-14	1234.72	618.372	197.495	M+2H	2	13.200659450546418	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	72	REG_fdr0_spectra/MSV000078982.mgf	72	72	5999	Puwainaphycin_A_Puwainaphycin_A	11	2.2999999999999998e-11	1234.72	618.373	198.768	M+2H	2	10.638272163982407	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	73	REG_fdr0_spectra/MSV000078982.mgf	73	73	5999	Puwainaphycin_A_Puwainaphycin_A	11	1.1000000000000001e-10	1234.72	618.372	192.352	M+2H	2	9.958607314841775	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	74	REG_fdr0_spectra/MSV000078982.mgf	74	74	5999	Puwainaphycin_A_Puwainaphycin_A	10	8e-10	1234.72	618.371	194.99099999999999	M+2H	2	9.096910013008056	combined_db/mol_dir/MSD72-H.mol	190	cyclic
MSV000078982	81	REG_fdr0_spectra/MSV000078982.mgf	81	81	3184	Puwainaphycin_D_Puwainaphycin_D	11	8.8e-12	1224.69	613.357	215.12400000000002	M+2H	2	11.05551732784983	combined_db/mol_dir/JVD33-K.mol	190	cyclic
MSV000078982	82	REG_fdr0_spectra/MSV000078982.mgf	82	82	3184	Puwainaphycin_D_Puwainaphycin_D	11	1.9e-11	1224.69	613.357	217.671	M+2H	2	10.721246399047171	combined_db/mol_dir/JVD33-K.mol	190	cyclic
MSV000079050	125	REG_fdr0_spectra/MSV000079050.mgf	125	125	1783	Laxaphycin_D_Laxaphycin_D	23	7.099999999999999e-28	1366.81	1367.83	260.108	M+H	1	27.148741651280925	combined_db/mol_dir/MTB17-R.mol	122	cyclic
MSV000079050	127	REG_fdr0_spectra/MSV000079050.mgf	127	127	1783	Laxaphycin_D_Laxaphycin_D	21	2.7e-19	1366.81	684.422	256.02099999999996	M+2H	2	18.568636235841012	combined_db/mol_dir/MTB17-R.mol	122	cyclic
MSV000079050	131	REG_fdr0_spectra/MSV000079050.mgf	131	131	1783	Laxaphycin_D_Laxaphycin_D	16	6.1e-15	1366.81	684.421	254.372	M+2H	2	14.214670164989233	combined_db/mol_dir/MTB17-R.mol	122	cyclic
MSV000079050	71	REG_fdr0_spectra/MSV000079050.mgf	71	71	1783	Laxaphycin_D_Laxaphycin_D	13	3.8e-14	1366.81	684.42	257.499	M+2H	2	13.42021640338319	combined_db/mol_dir/MTB17-R.mol	122	cyclic
MSV000078992	13	REG_fdr0_spectra/MSV000078992.mgf	13	13	1783	Laxaphycin_D_Laxaphycin_D	12	6e-09	1366.81	684.4119999999999	226.915	M+2H	2	8.221848749616356	combined_db/mol_dir/MTB17-R.mol	122	cyclic
MSV000079069	1	REG_fdr0_spectra/MSV000079069.mgf	1	1	6567	Ternatin_Ternatin	12	3.8e-15	737.505	738.513	322.846	M+H	1	14.42021640338319	combined_db/mol_dir/NDF80-C.mol	570	cyclic
MSV000079034	2	REG_fdr0_spectra/MSV000079034.mgf	2	2	6567	Ternatin_Ternatin	8	3.2e-11	737.505	738.513	323.51	M+H	1	10.494850021680094	combined_db/mol_dir/NDF80-C.mol	570	cyclic
MSV000079034	0	REG_fdr0_spectra/MSV000079034.mgf	0	0	6567	Ternatin_Ternatin	9	6.4e-11	737.505	738.513	324.487	M+H	1	10.193820026016112	combined_db/mol_dir/NDF80-C.mol	570	cyclic
MSV000079034	1	REG_fdr0_spectra/MSV000079034.mgf	1	1	1780	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_8-Glycine,_10-L-leucine_analogue	11	3.9e-10	1232.84	617.42	423.32099999999997	M+2H	2	9.4089353929735	combined_db/mol_dir/GYG17-L.mol	11	cyclic
MSV000079146	13	REG_fdr0_spectra/MSV000079146.mgf	13	13	1780	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_8-Glycine,_10-L-leucine_analogue	11	1.6e-09	1232.84	617.419	415.655	M+2H	2	8.795880017344075	combined_db/mol_dir/GYG17-L.mol	11	cyclic
MSV000079146	5	REG_fdr0_spectra/MSV000079146.mgf	5	5	1780	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_8-Glycine,_10-L-leucine_analogue	9	1.6e-08	1232.84	617.433	413.881	M+2H	2	7.795880017344075	combined_db/mol_dir/GYG17-L.mol	11	cyclic
MSV000079146	4	REG_fdr0_spectra/MSV000079146.mgf	4	4	1780	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_8-Glycine,_10-L-leucine_analogue	10	2.2000000000000002e-08	1232.84	617.428	413.24800000000005	M+2H	2	7.657577319177793	combined_db/mol_dir/GYG17-L.mol	11	cyclic
MSV000079034	3	REG_fdr0_spectra/MSV000079034.mgf	3	3	8980	Sargassimide	9	1.6e-13	753.5	754.51	254.55	M+H	1	12.795880017344075	combined_db/mol_dir/antimarin2012_48090.mol	570	cyclic
MSV000079050	49	REG_fdr0_spectra/MSV000079050.mgf	49	49	5268	Laxaphycin_A_Laxaphycin_A	43	2.6999999999999998e-48	1195.72	1196.74	250.101	M+H	1	47.56863623584101	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079044	3	REG_fdr0_spectra/MSV000079044.mgf	3	3	5268	Laxaphycin_A_Laxaphycin_A	29	8.799999999999999e-44	1195.72	1196.72	407.702	M+H	1	43.055517327849834	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079050	51	REG_fdr0_spectra/MSV000079050.mgf	51	51	5268	Laxaphycin_A_Laxaphycin_A	42	3.5e-42	1195.72	1196.75	267.29200000000003	M+H	1	41.455931955649724	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079050	50	REG_fdr0_spectra/MSV000079050.mgf	50	50	5268	Laxaphycin_A_Laxaphycin_A	42	1.7e-41	1195.72	1196.74	248.66299999999998	M+H	1	40.769551078621724	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079050	119	REG_fdr0_spectra/MSV000079050.mgf	119	119	5268	Laxaphycin_A_Laxaphycin_A	31	2.5e-40	1195.72	1196.74	302.01599999999996	M+H	1	39.60205999132796	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079050	54	REG_fdr0_spectra/MSV000079050.mgf	54	54	5268	Laxaphycin_A_Laxaphycin_A	37	1.7e-34	1195.72	598.878	247.125	M+2H	2	33.769551078621724	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079044	2	REG_fdr0_spectra/MSV000079044.mgf	2	2	5268	Laxaphycin_A_Laxaphycin_A	29	1.1e-32	1195.72	598.867	407.491	M+2H	2	31.958607314841775	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079050	61	REG_fdr0_spectra/MSV000079050.mgf	61	61	5268	Laxaphycin_A_Laxaphycin_A	28	1.6e-32	1195.72	598.876	311.861	M+2H	2	31.795880017344075	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079050	56	REG_fdr0_spectra/MSV000079050.mgf	56	56	5268	Laxaphycin_A_Laxaphycin_A	35	1.6e-29	1195.72	598.877	248.558	M+2H	2	28.795880017344075	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079050	58	REG_fdr0_spectra/MSV000079050.mgf	58	58	5268	Laxaphycin_A_Laxaphycin_A	32	2.1e-28	1195.72	598.877	310.427	M+2H	2	27.67778070526608	combined_db/mol_dir/LDF62-C.mol	397	cyclic
MSV000079050	59	REG_fdr0_spectra/MSV000079050.mgf	59	59	1410	Laxaphycin_B_Laxaphycin_B	30	3.9e-33	1394.84	1395.87	278.994	M+H	1	32.408935392973504	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	123	REG_fdr0_spectra/MSV000079050.mgf	123	123	1410	Laxaphycin_B_Laxaphycin_B	26	6.6e-33	1394.84	1395.86	260.002	M+H	1	32.180456064458134	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	121	REG_fdr0_spectra/MSV000079050.mgf	121	121	1410	Laxaphycin_B_Laxaphycin_B	29	1.4e-30	1394.84	1395.86	258.569	M+H	1	29.853871964321762	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	135	REG_fdr0_spectra/MSV000079050.mgf	135	135	1410	Laxaphycin_B_Laxaphycin_B	9	4.7e-13	1394.84	1395.86	247.52200000000002	M+H	1	12.327902142064282	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	75	REG_fdr0_spectra/MSV000079050.mgf	75	75	1410	Laxaphycin_B_Laxaphycin_B	7	3.3e-11	1394.84	1395.86	258.655	M+H	1	10.481486060122112	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	117	REG_fdr0_spectra/MSV000079050.mgf	117	117	1410	Laxaphycin_B_Laxaphycin_B	37	6.899999999999999e-33	1394.84	698.437	265.74	M+2H	2	32.161150909262744	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	53	REG_fdr0_spectra/MSV000079050.mgf	53	53	1410	Laxaphycin_B_Laxaphycin_B	38	4.999999999999999e-32	1394.84	698.438	278.888	M+2H	2	31.30102999566398	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	116	REG_fdr0_spectra/MSV000079050.mgf	116	116	1410	Laxaphycin_B_Laxaphycin_B	40	2.8999999999999996e-31	1394.84	698.438	264.307	M+2H	2	30.537602002101043	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	62	REG_fdr0_spectra/MSV000079050.mgf	62	62	1410	Laxaphycin_B_Laxaphycin_B	25	2.4e-25	1394.84	698.436	267.503	M+2H	2	24.619788758288394	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079050	120	REG_fdr0_spectra/MSV000079050.mgf	120	120	1410	Laxaphycin_B_Laxaphycin_B	30	5.3e-24	1394.84	698.436	249.96599999999998	M+2H	2	23.27572413039921	combined_db/mol_dir/LXF13-Y.mol	122	cyclic
MSV000079044	6	REG_fdr0_spectra/MSV000079044.mgf	6	6	3764	Laxaphycin_B_104R-Hydroxy	9	1.7000000000000001e-09	1410.83	706.423	382.1	M+2H	2	8.769551078621726	combined_db/mol_dir/QMJ41-D.mol	122	cyclic
MSV000079048	0	REG_fdr0_spectra/MSV000079048.mgf	0	0	8096	acetyl-pepstatin	7	3.9e-14	643.4159999999999	644.438	175.02599999999998	M+H	1	13.4089353929735	combined_db/mol_dir/streptomedb.2237.mol	21	linear
MSV000079048	5	REG_fdr0_spectra/MSV000079048.mgf	5	5	8096	acetyl-pepstatin	7	9.2e-14	643.4159999999999	644.42	174.899	M+H	1	13.036212172654444	combined_db/mol_dir/streptomedb.2237.mol	21	linear
MSV000079048	2	REG_fdr0_spectra/MSV000079048.mgf	2	2	8096	acetyl-pepstatin	7	3.8e-13	643.4159999999999	644.439	175.673	M+H	1	12.42021640338319	combined_db/mol_dir/streptomedb.2237.mol	21	linear
MSV000079048	7	REG_fdr0_spectra/MSV000079048.mgf	7	7	8096	acetyl-pepstatin	7	1.1e-11	643.4159999999999	644.431	175.715	M+H	1	10.958607314841775	combined_db/mol_dir/streptomedb.2237.mol	21	linear
MSV000079048	6	REG_fdr0_spectra/MSV000079048.mgf	6	6	3959	SP-Chymostatin_B_1-Alcohol	7	9.6e-15	597.327	598.35	163.701	M+H	1	14.017728766960431	combined_db/mol_dir/MTR44-Z.mol	80	linear
MSV000079048	1	REG_fdr0_spectra/MSV000079048.mgf	1	1	3959	SP-Chymostatin_B_1-Alcohol	7	4.0999999999999996e-14	597.327	598.349	164.17700000000002	M+H	1	13.387216143280265	combined_db/mol_dir/MTR44-Z.mol	80	linear
MSV000079048	3	REG_fdr0_spectra/MSV000079048.mgf	3	3	8191	E'Pepsinostreptin'	8	2.9e-19	671.447	672.447	206.516	M+H	1	18.537602002101043	combined_db/mol_dir/streptomedb.3373.mol	21	linear
MSV000079048	4	REG_fdr0_spectra/MSV000079048.mgf	4	4	8371	Pepstatin_B	7	2.7e-16	699.4780000000001	700.4860000000001	237.00599999999997	M+H	1	15.568636235841012	combined_db/mol_dir/antimarin2012_27027.mol	21	linear
MSV000079050	0	REG_fdr0_spectra/MSV000079050.mgf	0	0	6874	Dolastatin_1_15-Epimer,_31-methyl,_11-N-Me	10	3.5e-16	1012.62	1013.64	424.48699999999997	M+H	1	15.455931955649724	combined_db/mol_dir/NPY84-D.mol	120	cyclic
MSV000079050	3	REG_fdr0_spectra/MSV000079050.mgf	3	3	5895	Almiramide_C_7,8-Dihydro,_7-oxo	7	2.3e-17	742.4989999999999	743.507	286.805	M+H	1	16.638272163982407	combined_db/mol_dir/QYQ71-B.mol	124	linear
MSV000079050	19	REG_fdr0_spectra/MSV000079050.mgf	19	19	5895	Almiramide_C_7,8-Dihydro,_7-oxo	7	4.7e-17	742.4989999999999	743.498	253.644	M+H	1	16.327902142064282	combined_db/mol_dir/QYQ71-B.mol	124	linear
MSV000079050	2	REG_fdr0_spectra/MSV000079050.mgf	2	2	5895	Almiramide_C_7,8-Dihydro,_7-oxo	7	9.8e-17	742.4989999999999	743.507	288.423	M+H	1	16.008773924307505	combined_db/mol_dir/QYQ71-B.mol	124	linear
MSV000079050	18	REG_fdr0_spectra/MSV000079050.mgf	18	18	5895	Almiramide_C_7,8-Dihydro,_7-oxo	7	2.6e-16	742.4989999999999	743.5010000000001	288.135	M+H	1	15.585026652029182	combined_db/mol_dir/QYQ71-B.mol	124	linear
MSV000079050	20	REG_fdr0_spectra/MSV000079050.mgf	20	20	5895	Almiramide_C_7,8-Dihydro,_7-oxo	8	3.5e-16	742.4989999999999	743.5	278.344	M+H	1	15.455931955649724	combined_db/mol_dir/QYQ71-B.mol	124	linear
MSV000079050	115	REG_fdr0_spectra/MSV000079050.mgf	115	115	9553	Cephaibol-C	9	1.1e-15	1655.93	828.972	277.365	M+2H	2	14.958607314841775	combined_db/mol_dir/antimarin2012_45823.mol	56	linear
MSV000079050	9	REG_fdr0_spectra/MSV000079050.mgf	9	9	9553	Cephaibol-C	7	8e-14	1655.93	828.9630000000001	276.567	M+2H	2	13.096910013008056	combined_db/mol_dir/antimarin2012_45823.mol	56	linear
MSV000079050	25	REG_fdr0_spectra/MSV000079050.mgf	25	25	7913	Coibamide_A_Coibamide_A	12	2.7999999999999997e-18	1286.81	1287.81	435.525	M+H	1	17.55284196865778	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	12	REG_fdr0_spectra/MSV000079050.mgf	12	12	7913	Coibamide_A_Coibamide_A	12	9.4e-17	1286.81	1287.81	403.68	M+H	1	16.0268721464003	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	13	REG_fdr0_spectra/MSV000079050.mgf	13	13	7913	Coibamide_A_Coibamide_A	12	6.1e-16	1286.81	1287.81	405.092	M+H	1	15.214670164989233	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	94	REG_fdr0_spectra/MSV000079050.mgf	94	94	7913	Coibamide_A_Coibamide_A	12	1.4e-15	1286.81	1287.81	393.735	M+H	1	14.853871964321762	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	95	REG_fdr0_spectra/MSV000079050.mgf	95	95	7913	Coibamide_A_Coibamide_A	12	4.1e-15	1286.81	1287.81	395.148	M+H	1	14.387216143280265	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	14	REG_fdr0_spectra/MSV000079050.mgf	14	14	7913	Coibamide_A_Coibamide_A	15	6.600000000000001e-14	1286.81	644.409	407.93199999999996	M+2H	2	13.18045606445813	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	30	REG_fdr0_spectra/MSV000079050.mgf	30	30	7913	Coibamide_A_Coibamide_A	16	1.1e-13	1286.81	644.409	432.676	M+2H	2	12.958607314841775	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	33	REG_fdr0_spectra/MSV000079050.mgf	33	33	7913	Coibamide_A_Coibamide_A	14	4.3e-12	1286.81	644.408	400.02099999999996	M+2H	2	11.366531544420413	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	34	REG_fdr0_spectra/MSV000079050.mgf	34	34	7913	Coibamide_A_Coibamide_A	15	5.5e-12	1286.81	644.409	431.264	M+2H	2	11.259637310505756	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	36	REG_fdr0_spectra/MSV000079050.mgf	36	36	7913	Coibamide_A_Coibamide_A	14	1.5e-11	1286.81	644.409	401.434	M+2H	2	10.823908740944319	combined_db/mol_dir/PKS99-U.mol	1153	b-cyclic
MSV000079050	48	REG_fdr0_spectra/MSV000079050.mgf	48	48	4169	Almiramide_C_Almiramide_C	7	7.8e-17	726.5039999999999	727.5060000000001	439.606	M+H	1	16.10790539730952	combined_db/mol_dir/QYL47-Z.mol	124	linear
MSV000079050	21	REG_fdr0_spectra/MSV000079050.mgf	21	21	4169	Almiramide_C_Almiramide_C	7	4.6e-16	726.5039999999999	727.5060000000001	438.49699999999996	M+H	1	15.337242168318426	combined_db/mol_dir/QYL47-Z.mol	124	linear
MSV000079050	22	REG_fdr0_spectra/MSV000079050.mgf	22	22	4169	Almiramide_C_Almiramide_C	7	2.9e-15	726.5039999999999	727.505	439.69699999999995	M+H	1	14.537602002101044	combined_db/mol_dir/QYL47-Z.mol	124	linear
MSV000079050	40	REG_fdr0_spectra/MSV000079050.mgf	40	40	3317	Dolastatin_G_Dolastatin_G	8	7.400000000000001e-10	1072.7	1073.73	416.14	M+H	1	9.130768280269024	combined_db/mol_dir/BPD35-M.mol	247	cyclic
MSV000079050	92	REG_fdr0_spectra/MSV000079050.mgf	92	92	3317	Dolastatin_G_Dolastatin_G	9	1.2e-09	1072.7	1073.73	441.417	M+H	1	8.920818753952375	combined_db/mol_dir/BPD35-M.mol	247	cyclic
MSV000079050	55	REG_fdr0_spectra/MSV000079050.mgf	55	55	1307	Laxaphycin_E_Laxaphycin_E	35	7.899999999999999e-39	1223.75	1224.78	363.86800000000005	M+H	1	38.10237290870956	combined_db/mol_dir/LXF12-X.mol	397	cyclic
MSV000079050	52	REG_fdr0_spectra/MSV000079050.mgf	52	52	1307	Laxaphycin_E_Laxaphycin_E	38	3.8999999999999994e-36	1223.75	1224.78	365.19599999999997	M+H	1	35.408935392973504	combined_db/mol_dir/LXF12-X.mol	397	cyclic
MSV000079050	70	REG_fdr0_spectra/MSV000079050.mgf	70	70	1307	Laxaphycin_E_Laxaphycin_E	8	3.8e-15	1223.75	1224.77	309.728	M+H	1	14.42021640338319	combined_db/mol_dir/LXF12-X.mol	397	cyclic
MSV000079050	57	REG_fdr0_spectra/MSV000079050.mgf	57	57	1307	Laxaphycin_E_Laxaphycin_E	32	1.6e-34	1223.75	612.8919999999999	366.54400000000004	M+2H	2	33.795880017344075	combined_db/mol_dir/LXF12-X.mol	397	cyclic
MSV000079050	67	REG_fdr0_spectra/MSV000079050.mgf	67	67	1307	Laxaphycin_E_Laxaphycin_E	21	7.1e-21	1223.75	612.891	367.974	M+2H	2	20.148741651280925	combined_db/mol_dir/LXF12-X.mol	397	cyclic
MSV000079050	77	REG_fdr0_spectra/MSV000079050.mgf	77	77	1307	Laxaphycin_E_Laxaphycin_E	12	5.5e-11	1223.75	612.887	308.293	M+2H	2	10.259637310505756	combined_db/mol_dir/LXF12-X.mol	397	cyclic
MSV000079050	128	REG_fdr0_spectra/MSV000079050.mgf	128	128	3693	Laxaphycin_B_32-Epimer,_53-deoxy	19	3.1e-19	1378.84	1379.87	278.988	M+H	1	18.50863830616573	combined_db/mol_dir/QMJ40-C.mol	122	cyclic
MSV000079050	122	REG_fdr0_spectra/MSV000079050.mgf	122	122	3693	Laxaphycin_B_32-Epimer,_53-deoxy	27	1.1000000000000001e-27	1378.84	690.437	271.47700000000003	M+2H	2	26.958607314841775	combined_db/mol_dir/QMJ40-C.mol	122	cyclic
MSV000079050	126	REG_fdr0_spectra/MSV000079050.mgf	126	126	3693	Laxaphycin_B_32-Epimer,_53-deoxy	22	1.8e-19	1378.84	690.437	278.883	M+2H	2	18.744727494896694	combined_db/mol_dir/QMJ40-C.mol	122	cyclic
MSV000079050	133	REG_fdr0_spectra/MSV000079050.mgf	133	133	3693	Laxaphycin_B_32-Epimer,_53-deoxy	17	1.9e-14	1378.84	690.437	257.768	M+2H	2	13.721246399047171	combined_db/mol_dir/QMJ40-C.mol	122	cyclic
MSV000079050	73	REG_fdr0_spectra/MSV000079050.mgf	73	73	3693	Laxaphycin_B_32-Epimer,_53-deoxy	13	7.4e-12	1378.84	690.438	280.435	M+2H	2	11.130768280269024	combined_db/mol_dir/QMJ40-C.mol	122	cyclic
MSV000079050	76	REG_fdr0_spectra/MSV000079050.mgf	76	76	3693	Laxaphycin_B_32-Epimer,_53-deoxy	12	4.4e-11	1378.84	690.435	258.131	M+2H	2	10.356547323513812	combined_db/mol_dir/QMJ40-C.mol	122	cyclic
MSV000079050	129	REG_fdr0_spectra/MSV000079050.mgf	129	129	8919	Brunsvicamide_B	10	1.1999999999999998e-23	858.5	859.5189999999999	278.082	M+H	1	22.920818753952375	combined_db/mol_dir/antimarin2012_53751.mol	134	b-cyclic
MSV000079050	130	REG_fdr0_spectra/MSV000079050.mgf	130	130	8919	Brunsvicamide_B	9	8.6e-16	858.5	859.5169999999999	279.41	M+H	1	15.065501548756432	combined_db/mol_dir/antimarin2012_53751.mol	134	b-cyclic
MSV000079050	132	REG_fdr0_spectra/MSV000079050.mgf	132	132	7182	Mozamide_A_Deoxy	9	1.3999999999999999e-14	844.485	845.502	272.925	M+H	1	13.853871964321762	combined_db/mol_dir/OTF89-E.mol	134	b-cyclic
MSV000079050	138	REG_fdr0_spectra/MSV000079050.mgf	138	138	7309	Brunsvicamide_C_Brunsvicamide_C	7	1.6e-12	876.475	877.492	263.184	M+H	1	11.795880017344075	combined_db/mol_dir/OTF91-Z.mol	134	b-cyclic
MSV000079050	139	REG_fdr0_spectra/MSV000079050.mgf	139	139	4624	Verrucamides_Verrucamide_C	9	8.599999999999999e-10	1400.83	1401.85	280.421	M+H	1	9.065501548756432	combined_db/mol_dir/QMD53-E.mol	251	cyclic
MSV000079054	14	REG_fdr0_spectra/MSV000079054.mgf	14	14	4263	Bacillopeptin_Bacillopeptin_B	16	1.1999999999999999e-19	1034.53	1035.52	162.528	M+H	1	18.920818753952375	combined_db/mol_dir/NRV48-U.mol	69	cyclic
MSV000079054	87	REG_fdr0_spectra/MSV000079054.mgf	87	87	4263	Bacillopeptin_Bacillopeptin_B	16	1.1e-17	1034.53	1035.53	162.02	M+H	1	16.958607314841775	combined_db/mol_dir/NRV48-U.mol	69	cyclic
MSV000079054	89	REG_fdr0_spectra/MSV000079054.mgf	89	89	4263	Bacillopeptin_Bacillopeptin_B	15	4.2e-17	1034.53	518.27	163.52700000000002	M+2H	2	16.3767507096021	combined_db/mol_dir/NRV48-U.mol	69	cyclic
MSV000079054	53	REG_fdr0_spectra/MSV000079054.mgf	53	53	7322	B_12489_B_12489A	16	4.2999999999999993e-14	1098.64	550.319	173.082	M+2H	2	13.366531544420413	combined_db/mol_dir/PNH91-E.mol	340	cyclic
MSV000079069	0	REG_fdr0_spectra/MSV000079069.mgf	0	0	6558	Antibiotic_T_987A_Antibiotic_T_987A	7	4.1999999999999996e-09	731.426	366.72	137.935	M+2H	2	8.3767507096021	combined_db/mol_dir/MWN80-I.mol	92	cyclic
MSV000079098	28	REG_fdr0_spectra/MSV000079098.mgf	28	28	8799	Trichogin-A-IV;_GA_IV	16	5.2e-34	1065.72	1066.72	460.536	M+H	1	33.283996656365204	combined_db/mol_dir/antimarin2012_32359.mol	358	linear
MSV000079098	29	REG_fdr0_spectra/MSV000079098.mgf	29	29	8799	Trichogin-A-IV;_GA_IV	16	5.2e-34	1065.72	1066.72	459.13300000000004	M+H	1	33.283996656365204	combined_db/mol_dir/antimarin2012_32359.mol	358	linear
MSV000079098	142	REG_fdr0_spectra/MSV000079098.mgf	142	142	8799	Trichogin-A-IV;_GA_IV	12	1.1e-29	1065.72	1066.72	377.798	M+H	1	28.958607314841775	combined_db/mol_dir/antimarin2012_32359.mol	358	linear
MSV000079098	0	REG_fdr0_spectra/MSV000079098.mgf	0	0	8799	Trichogin-A-IV;_GA_IV	10	6.4e-29	1065.72	1066.73	467.474	M+H	1	28.193820026016112	combined_db/mol_dir/antimarin2012_32359.mol	358	linear
MSV000079098	115	REG_fdr0_spectra/MSV000079098.mgf	115	115	8799	Trichogin-A-IV;_GA_IV	9	1.1999999999999999e-28	1065.72	1066.74	380.099	M+H	1	27.920818753952375	combined_db/mol_dir/antimarin2012_32359.mol	358	linear
MSV000079098	25	REG_fdr0_spectra/MSV000079098.mgf	25	25	8799	Trichogin-A-IV;_GA_IV	17	7.9e-35	1065.72	533.865	459.55400000000003	M+2H	2	34.10237290870956	combined_db/mol_dir/antimarin2012_32359.mol	358	linear
MSV000079098	27	REG_fdr0_spectra/MSV000079098.mgf	27	27	8799	Trichogin-A-IV;_GA_IV	16	8.5e-34	1065.72	533.865	460.852	M+2H	2	33.070581074285705	combined_db/mol_dir/antimarin2012_32359.mol	358	linear
MSV000079098	123	REG_fdr0_spectra/MSV000079098.mgf	123	123	8799	Trichogin-A-IV;_GA_IV	16	3.9e-29	1065.72	533.87	378.01599999999996	M+2H	2	28.4089353929735	combined_db/mol_dir/antimarin2012_32359.mol	358	linear
